# FKCTX_COUNTS 1
# chunk_count=322253
# corpus_sha256=6f363cf9acc1efc0bf7bad645d0fb693a6e08bf3110fbdadcfc123a9e9612b6f
# database_sha256=991a13b8552748ea2c35fb229446809869a0ceee14ba0107a65351c8527efbc2
# seed_sha256=1ca65d164a833af40de728f5d9d8edd831cca8177516f72285ed2d0429a707eb
# sentence_count=248802
# tokenizer_version=1
kind	previous_surface	next_surface	count
B	用意	できました	6
B	用意	出来	9
B	用意	周到	2
B	田	中	113
B	田	空港	14
B	田園	地帯	2
B	田園	生活	5
B	田舎	住	6
B	田舎	住んで	17
B	田舎	暮らし	9
B	由	美	54
B	由	香	3
B	甲斐	性	5
B	甲高い	声	4
B	申	上げ	14
B	申	訳なく	2
B	申	込	5
B	申し出	受け入れた	4
B	申し出	受け入れる	5
B	申し出	承知しました	2
B	申し出	断った	23
B	申し出	断る	12
B	申し訳	答えました	2
B	申込み	用紙	2
B	申込書	添付	3
B	男	女	26
B	男女	問わず	2
B	男女	数十	2
B	男子	女子	9
B	男性	女性	19
B	男性	長生き	10
B	町中	広まった	3
B	画	描ける	2
B	画	質	3
B	画期的	発明	2
B	画風	変わる	2
B	留	まら	2
B	留め	おく	2
B	留守	中	45
B	留守番	てて	2
B	番	ホーム	9
B	番	線	9
B	番	街	11
B	番号	札	5
B	異常	気象	4
B	異性	対	2
B	異臭	放つ	2
B	異議	唱えた	3
B	異議	唱える	4
B	疑	わし	4
B	疑う	余地	9
B	疑問	呈する	2
B	疲れ	いた	113
B	疲れ	いて	25
B	病	気のせい	5
B	病気	だった	72
B	病気	なった	61
B	病気	回復した	9
B	病気	寝て	19
B	病院	搬送	3
B	病院	連れ	7
B	病院	連れて行って	10
B	病院	運	14
B	症状	和らいだ	2
B	痛く	鎮痛剤	2
B	痛くて	痛くて	3
B	痛み	和らぐ	3
B	痛み	和らげる	4
B	痛切	感じ	3
B	癇癪	起こした	2
B	癌	死にました	2
B	癒し	くれる	4
B	癒着	一掃	2
B	癖	ある	29
B	発作	起こした	4
B	発展	途上	2
B	発掘	調査	2
B	発明	品	12
B	発育	遅らせた	2
B	発行	部数	6
B	発表	された	17
B	発見	された	20
B	発見	間に合えば	2
B	発言	舌戦	2
B	発酵	食品	2
B	登り下り	息切れ	2
B	登れば	登る	6
B	白	ワイン	20
B	白い	ウサギ	11
B	白い	服	17
B	白い	雲	9
B	白状	ちゃえ	2
B	白衣	着て	3
B	白黒	印刷	2
B	百	承知	2
B	百万	長者	10
B	的	射て	5
B	皆目	見当	2
B	皮	むく	4
B	皮	一重	2
B	皮	剥いて	2
B	皺	寄せた	2
B	皿	お下げ	2
B	皿	洗い	6
B	皿	洗う	17
B	皿	洗って	8
B	皿	置きっぱなし	2
B	盗み	働いた	5
B	盗んで	絞首刑	2
B	盗難	届	3
B	盛り上がり	欠ける	2
B	盛ん	尾	2
B	盛大	拍手	2
B	監視	カメラ	5
B	目	かかれて	13
B	目	つぶって	8
B	目	涙	42
B	目	見えない	19
B	目	見張る	6
B	目	覚	6
B	目	覚まさない	5
B	目	覚ました	26
B	目	覚まして	13
B	目	覚まします	6
B	目	覚ます	20
B	目	輝かせて	13
B	目	閉じた	20
B	目	閉じて	43
B	目	離さない	16
B	目くじら	立てて	2
B	目前	迫った	2
B	目印	付けた	2
B	目撃	者	14
B	目標	到達	4
B	目標	達成	12
B	目標	達成した	9
B	目的	達成	8
B	目的	達成した	10
B	目的地	着ける	2
B	目覚まし	鳴らなかった	2
B	目覚まし	鳴る	3
B	直し	もらった	15
B	直射日光	避け	2
B	直線	直角	2
B	直角	交わって	3
B	直角	交差して	2
B	相づち	打った	2
B	相乗	効果	2
B	相互	理解	7
B	相応	振る舞う	2
B	相応	振る舞え	2
B	相応	暮らせ	2
B	相性	抜群	7
B	相手	チーム	13
B	相手取って	損害賠償	2
B	相手取って	訴訟	2
B	相談	乗って	6
B	相談した	ほう	8
B	相談して	みます	3
B	看護	助手	3
B	看護師	検査して	2
B	県	境	2
B	県庁	所在地	48
B	真	向かい	10
B	真	実の	4
B	真	由	5
B	真の	友情	5
B	真ん中	故障した	3
B	真剣	考えなかった	2
B	真実	告げる	5
B	真実	語る	8
B	真意	つかめない	2
B	眠くて	眠くて	2
B	眠って	いた	47
B	眠って	しまった	35
B	眠り	落ちた	7
B	眠り	込んだ	5
B	眠り	込んで	5
B	眠る	ことができなかった	5
B	眠気	襲	2
B	眼鏡	かけて	14
B	着	いた	83
B	着	せる	8
B	着	みて	16
B	着いた	とき	38
B	着いた	時には	9
B	着いて	はず	18
B	着く	すぐ	27
B	着た	まま	8
B	着実	増加して	3
B	着物	着る	5
B	睡眠	不足	16
B	瞬く	間	11
B	矢	射た	2
B	矢面	立った	2
B	知って	いた	114
B	知って	います	285
B	知って	いれば	22
B	知らせ	聞いた	21
B	知らせ	聞いて	125
B	知らせ	聞く	22
B	知らせて	ください	36
B	知らせて	下さい	13
B	知らない	人	49
B	知り合い	なった	22
B	知り合う	ようになった	3
B	知る	限り	61
B	知れ	渡った	5
B	知れば	知る	5
B	知名	度	3
B	知識	貧弱	4
B	短くて	要点	2
B	短パン	履いて	2
B	短期間	習得	2
B	短編	小説	14
B	石	投げ	8
B	石	投げた	7
B	石	投げて	3
B	石	投げる	6
B	石	苔	4
B	石油	不足して	4
B	石油	豊富	5
B	砂利	セメント	2
B	砂糖	入れない	8
B	砂糖	加えなかった	2
B	研究	専念した	5
B	研究	従事して	8
B	研究	没頭して	7
B	研究室	負担	2
B	砲兵	中隊	2
B	砲兵	少佐	2
B	砲火	さら	2
B	破って	開けた	4
B	破壊	された	16
B	破水	しました	2
B	破滅	もたらした	3
B	破片	くっつけ	2
B	破産	寸前	2
B	碁	打つ	4
B	確信	もてない	3
B	確信	持てない	2
B	確率	有罪	2
B	確認して	みて	6
B	磨き	かける	4
B	礼	述べた	3
B	礼儀	わきまえて	3
B	礼儀	作法	6
B	礼儀	正しい	32
B	礼儀	正しく	21
B	礼儀	正しくない	6
B	礼拝	堂	2
B	社交	辞令	2
B	社会主義	共和国	3
B	社会保障	制度	2
B	社会的	交流	2
B	社会的	因襲	2
B	祈り	ささげ	2
B	祈り	捧げた	4
B	祖先	崇拝して	3
B	祖母	百歳	2
B	祖母	育て	5
B	祖父	にちなんで	4
B	祝電	打って	2
B	神	ゼウス	2
B	神戸	住んで	11
B	神戸	港	4
B	神社	お参り	3
B	神秘	満ちて	3
B	神経	衰弱	3
B	神経	過敏	3
B	神経	障る	2
B	神経	高ぶって	2
B	神聖	儀式	3
B	神話	伝説	2
B	神道	仏教	2
B	票	投じた	2
B	禁止	されて	23
B	禁止	令	2
B	禁煙	席	11
B	禁煙しない	駄目	2
B	福	井	4
B	福	島	8
B	私	あなた	351
B	私	この	332
B	私	その	800
B	私	とって	83
B	私	彼	933
B	私	彼の	365
B	私	彼女	494
B	私	自分	183
B	私立	探偵	5
B	秋	木の葉	5
B	科	学園	2
B	秘密	打ち明けた	7
B	秘密	漏らした	5
B	秘密	漏らして	3
B	秘密	漏れた	4
B	秘密裡	開始	2
B	秘書	解雇した	3
B	秩序	維持	3
B	称賛	値する	5
B	税	課した	4
B	税	課せ	2
B	税制	改革	3
B	税法	案	2
B	税金	払う	6
B	種	まいた	5
B	稲	光	6
B	稲	温暖	2
B	稲作	高度	2
B	稲妻	光った	3
B	積	まれ	7
B	積極	的	23
B	穏やか	過ごしやすい	2
B	穴	あい	14
B	穴	掘った	8
B	穴	掘って	4
B	穴	空けた	3
B	穴場	スポット	2
B	空	星	15
B	空	曇って	6
B	空	見上げた	9
B	空	雲	12
B	空	飛ぶ	9
B	空	飛べない	4
B	空	飛んで	11
B	空中	漂って	2
B	空想	ふけって	9
B	空想	ふける	2
B	空模様	判断	8
B	空欄	部分	2
B	空気	希薄	3
B	空港	着いた	13
B	空腹	満たした	3
B	空腹	疲労	3
B	空高く	飛んで	5
B	突き	止め	5
B	突然	泣き出した	8
B	窃盗	罪	5
B	窓	ガラス	29
B	窓	割った	21
B	窓	壊した	17
B	窓	閉めた	8
B	窓	閉めて	30
B	窓	開け	28
B	窓	開けた	34
B	窓	開けっ放し	9
B	窓	開けて	47
B	窓	開ける	14
B	立ち	まぎれ	3
B	立ち	寄り	13
B	立ち	止まり	6
B	立ち	込めた	3
B	立ち	通し	5
B	立ち上がって	拍手	2
B	立ち入り	禁ず	3
B	立ち向かう	覚悟	2
B	立って	いた	116
B	立てれば	幸いです	2
B	立志伝	中の人	2
B	立派	教育	9
B	竜	崎	2
B	競争	勝つ	7
B	競争	相手	8
B	競争力	強化	2
B	競技	組み合わせ	2
B	竹	科	3
B	笑	ざるを得なかった	8
B	笑	ずにはいられない	6
B	笑	せ	20
B	笑	れる	14
B	笑	わず	24
B	笑い	こらえる	5
B	笑い	出した	21
B	笑い	飛ばした	4
B	笑み	浮かべた	2
B	笑み	浮かべて	2
B	笑顔	絶やさない	4
B	笛	吹いた	3
B	第二次世界大戦	勃発	2
B	第２	音節	2
B	第３	課	4
B	第４	章	3
B	筆致	描写した	2
B	筋	通って	9
B	筋	通らない	5
B	筋肉	鍛え	2
B	答える	ことができた	9
B	答案	提出	6
B	答案	用紙	6
B	策略	衣服	2
B	管	破裂した	2
B	箱	根	8
B	箱	開ける	8
B	範囲	内	9
B	範囲	超えて	5
B	篠	山	8
B	簡易	住宅	2
B	米	主食	4
B	米	国人	5
B	米	常食	3
B	米国	制裁	2
B	米国	連邦準備銀行	2
B	粉々	割れた	4
B	粉々	割れて	2
B	粉々	引き裂いた	3
B	粉々	砕けた	3
B	粉末	混ぜて	2
B	粗い	ウール	2
B	粘り	抜いて	2
B	精	いっぱい	6
B	精	舎	2
B	精密	検査	2
B	精神的	苦痛	3
B	糖尿病	デー	2
B	糞	食らえ	2
B	約	１年半	2
B	約	４割	2
B	約束	取り消した	6
B	約束	守った	8
B	約束	守って	8
B	約束	守らない	13
B	約束	守らなかった	10
B	約束	守る	63
B	約束	果たす	6
B	約束	破	6
B	約束	破った	20
B	約束	破って	6
B	約束	破らない	14
B	約束	破る	18
B	紅	芋	3
B	紅茶	コーヒー	17
B	紅茶	１杯	4
B	納得	させる	14
B	納税	者	5
B	純粋	限らない	2
B	紙	包んだ	4
B	紛争	巻き	3
B	紛争	終止符	2
B	紛争	解決	6
B	素	っ気	2
B	素	数	15
B	素	敵	76
B	素	早く	22
B	素	晴	8
B	素手	捕まえる	3
B	細かい	部分	4
B	細かいこと	こだわる	2
B	紹介	させて	8
B	終	わら	105
B	終え	なければならない	14
B	終えた	ところ	23
B	終えて	しまった	13
B	終わり	近づいて	8
B	終了	いたしました	3
B	終止符	打つ	6
B	終身	刑	6
B	終身	雇用	2
B	終電	ぎりぎり	4
B	終電	逃した	4
B	終電	間に合った	4
B	終電車	乗り遅れた	2
B	組み	込	4
B	絆創膏	貼って	2
B	経たない	うち	4
B	経つ	つれて	6
B	経営者	側	4
B	経歴	前任者	2
B	経済	大国	9
B	経済	成長	9
B	経済	的	18
B	経済学	専攻して	4
B	経理	部	2
B	経由	ヨーロッパ	6
B	経由	帰国した	2
B	経由して	アジア	2
B	経験	不足	14
B	経験	積む	4
B	経験	豊富	7
B	結び	付けた	4
B	結び	付ける	5
B	結合して	１つ	2
B	結婚	てる	33
B	結婚	記念日	10
B	結果	招く	6
B	結果	満足して	15
B	結論	下した	3
B	結論	至った	3
B	結論	達した	24
B	絞首刑	処	2
B	絶対	忘れない	13
B	絹	手触り	2
B	続	けられ	11
B	綱	引っ張って	2
B	網	捕まえた	3
B	綿密	観察	2
B	緊張	てる	15
B	緊張	高まり	2
B	緊急	事態	9
B	緊急	要する	3
B	総出	獲物	2
B	総理大臣	指名	2
B	緑礬	油	2
B	緒	切れた	4
B	線	直角	3
B	締め切り	間に合わせる	2
B	編集	室	3
B	縄	なう	2
B	縛り	付けた	3
B	縞	模様	2
B	縫い物	手仕事	2
B	縮	じゃった	2
B	繁殖	防ぐ	2
B	罠	はまった	2
B	罠	引っかかった	2
B	罪	告発した	3
B	罪	告白した	3
B	罪	告訴	4
B	罪	問	10
B	罪	犯した	12
B	罪	犯して	13
B	罪	認めた	8
B	罪	認めました	3
B	罪	赦	3
B	罪	起訴	3
B	置き忘れて	きた	11
B	罰	うける	2
B	罰	せ	17
B	罰金	科	6
B	署名	させ	6
B	羊	牧草	3
B	美	穂	3
B	美しい	景色	22
B	美しい	花	30
B	美しさ	うっとり	3
B	美しさ	言葉	15
B	美人	うぬぼれて	3
B	美味	しかった	10
B	美味	そう	17
B	美徳	悪徳	2
B	美意識	満足	2
B	美的	センス	2
B	群	抜いて	5
B	義務	怠った	3
B	義務	果	12
B	義務	果たした	10
B	義務	果たします	2
B	義務	果たす	10
B	義務教育	役に立たない	2
B	義弟	Ｙ	2
B	羽毛	布団	2
B	羽目	なった	8
B	羽目	外して	2
B	習い	たい	16
B	習慣	廃止	7
B	翻訳	原文	5
B	翼	広げた	2
B	老い	感じる	3
B	老け	込んで	2
B	老けて	見える	9
B	老婆	焼け	2
B	老婦	人	47
B	老後	備え	5
B	考え	思いついた	12
B	考え	浮かんだ	11
B	考え方	人間的	2
B	考慮	入れ	20
B	考慮	入れる	28
B	考慮	入れれば	4
B	耳	傾け	6
B	耳	傾けた	11
B	耳	傾けて	6
B	耳	傾ける	6
B	耳	澄まして	3
B	耳	澄ませて	3
B	耳	聞こえない	7
B	耳	貸さない	4
B	耳	貸さなかった	8
B	耳	貸す	6
B	耳	鳴り	6
B	聞いた	ことがあります	17
B	聞いた	ことがない	34
B	聞いて	ください	44
B	聞いて	みた	20
B	聞いて	喜んだ	13
B	聞いて	驚いた	21
B	聞かせ	ください	11
B	聞きなれない	カタカナ	2
B	聞き取って	もらえなかった	2
B	聞き取れ	ませんでした	5
B	聞く	と	33
B	聞けて	嬉しい	3
B	聞こえ	きた	19
B	聞こえ	くるんだ	3
B	聞こえない	ふり	12
B	聴衆	どっと	3
B	聴衆	魅了した	2
B	職	失う	10
B	職	就く	3
B	職	就けた	2
B	職	就ける	2
B	職	得た	9
B	職	申し込んだ	3
B	職人	気質	2
B	職務	怠った	2
B	職務	怠る	2
B	職務	怠慢	2
B	職員	室	10
B	職権	乱用	5
B	肉	食べない	9
B	肌	くっつく	2
B	肌	脂	2
B	肖像	画	17
B	肝	つぶ	4
B	肝	抜かれた	2
B	肝	銘	2
B	肥沃	土壌	2
B	肩	ぽんと	4
B	肩	並べて	4
B	肩	担いだ	2
B	肩幅	広い	3
B	肩幅	狭い	2
B	肺	がん	11
B	肺	ガン	7
B	胃	もたれる	2
B	胃	ムカムカして	2
B	胃	痛みます	4
B	胃痛	苦しむ	2
B	胃腸	炎	2
B	背	伸び	4
B	背	低い	23
B	背	低かった	3
B	背	低くて	5
B	背	低くない	2
B	背	高	26
B	背が高くて	ハンサム	2
B	背中	掻く	2
B	背筋	伸ばして	3
B	背負って	運んだ	2
B	背骨	折る	2
B	胸	どきどき	3
B	胸	どきどきした	3
B	胸	ドキドキ	3
B	胸	秘めて	6
B	胸	膨らませて	2
B	胸ぐら	つかんだ	2
B	胸の内	納めて	2
B	能率	上げる	2
B	脂	っぽい	2
B	脇	よった	2
B	脇	抱え	7
B	脇	抱えて	3
B	脇	腹	9
B	脈	正常	2
B	脚	本家	4
B	脚	注	3
B	脱水	症状	6
B	脱走	兵	2
B	脱走した	囚人	2
B	脳	みそ	3
B	脳	外科医	3
B	腐敗	減らす	2
B	腕	つかんだ	21
B	腕	つかんで	4
B	腕	折った	6
B	腕	放して	4
B	腕	相撲	4
B	腕	組んだ	4
B	腕	組んで	17
B	腕	骨折しました	2
B	腕時計	紛失して	2
B	腰	下ろし	3
B	腰	下ろした	12
B	腰	下ろして	7
B	腰	据えて	4
B	腰	痛め	3
B	腹	たて	11
B	腹	減った	12
B	腹	減って	10
B	腹	立った	17
B	腹	立つ	11
B	腹	立て	9
B	腹	立てた	50
B	腹	立てて	50
B	腹	立てる	27
B	膝	痛めて	2
B	膨張	続ける	2
B	臆する	ことなく	2
B	臆病者	呼ばわり	2
B	臆病者	呼ばわりした	2
B	自信	過剰	7
B	自分	のし	22
B	自制	心	5
B	自動	的	10
B	自動	送信	2
B	自動販売機	缶コーヒー	2
B	自動車	事故	37
B	自動車	産業	8
B	自宅	待機	3
B	自家	製	4
B	自尊心	傷つけた	2
B	自己	中心	5
B	自己	表現	5
B	自慢話	うんざり	2
B	自殺	図った	2
B	自殺	未遂	3
B	自活の道	求め	2
B	自然	共生して	2
B	自然	現象	6
B	自由	おとり	3
B	自由	お使い	7
B	自由	使える	8
B	自由	召し上がって	12
B	自由	奔放	7
B	自発	的	19
B	自説	固執して	2
B	自身	甚だ	2
B	自転	止まった	2
B	自転車	乗って	19
B	自転車	乗る	14
B	自転車	乗れない	8
B	自転車	乗れます	5
B	自転車	修理して	9
B	臭い	嗅ぐ	4
B	至急	ご連絡	3
B	至極	当然のこと	2
B	興	味のある	5
B	興味	あります	36
B	興味	ある	56
B	興味	持って	39
B	興奮しない	お座り	2
B	舌	やけどした	2
B	舌	ヒリヒリ	2
B	舌	肥えて	2
B	舞	台の物	2
B	航空	管制官	2
B	航空会社	貨物	2
B	船	乗って	13
B	船	波	11
B	船	港	8
B	良	いか	10
B	良	名づけ	11
B	良く	なった	23
B	良く	なって	23
B	良さ	そうだ	8
B	良書	読めば	2
B	色	何色	5
B	色	鮮やか	5
B	芋	虫	3
B	芝	刈	3
B	芝	刈って	3
B	芝	刈る	5
B	芝生	入らない	4
B	芝生	立ち入る	2
B	芥	川	3
B	芯	冷え切って	2
B	花	咲いて	12
B	花	咲く	12
B	花	子	27
B	花	摘んで	4
B	花	水	32
B	花	満開	7
B	花瓶	割った	6
B	芳情	感謝	2
B	芸	仕込めない	2
B	芸術	作品	9
B	芸術的	素質	2
B	芽	衣	3
B	若	すぎる	17
B	若い	とき	33
B	若い	人たち	16
B	若い	女性	24
B	若く	見えます	5
B	若さ	考慮	4
B	苦境	陥って	2
B	苦手	なの	29
B	苦痛	耐えて	2
B	英	仏語	2
B	英	作文	18
B	英	国人	24
B	英	文法	7
B	英	訳せ	2
B	英単語	暗記した	2
B	英和	辞典	3
B	英字	新聞	3
B	英語	勉強	49
B	英語	勉強して	36
B	英語	学ぶ	31
B	英語	書	40
B	英語	言うまでもなく	12
B	英語	話します	18
B	英語	話す	138
B	英語	話せない	18
B	英語	話せる	37
B	茎	出血	2
B	茎	炎症	2
B	茶碗	蒸し	2
B	茶道	華道	2
B	草	生えて	3
B	草	生えない	2
B	草の根	分け	2
B	草花	愛でる	2
B	荘厳	寺院	2
B	荷	物の	6
B	荷	降ろした	2
B	荷	馬車	2
B	荷物	運ぶ	9
B	荷物	運んで	8
B	莫大	財産	23
B	莫大	遺産	3
B	菅	野	2
B	菜食	主義者	7
B	華	氏	4
B	落	されました	7
B	落ち	着	19
B	落ち着いた	雰囲気	3
B	落ち着かない	様子	3
B	落として	しまった	12
B	落とし物	カウンター	2
B	落手	いたしました	2
B	落書き	だらけ	4
B	葉	秋	7
B	葉	黄色	5
B	葉巻	煙	2
B	著	作物	2
B	著しく	進歩した	2
B	著名	心理	2
B	蒸しパン	食べます	2
B	蒸気	機関車	3
B	蓋	開かない	2
B	蔵	王	3
B	薄暗い	照明	2
B	薦めて	くれました	2
B	薪	割り	4
B	薬	服用	5
B	薬	飲む	18
B	薬	飲めば	25
B	薬	飲んだ	16
B	薬	飲んで	16
B	薬品	細菌	2
B	虫歯	１本	3
B	蚊	刺された	6
B	蚊	刺されて	4
B	蚊	媒介	2
B	蛇	イヴ	3
B	蛇	ワニ	2
B	蜂	刺された	2
B	蜘蛛	へっちゃら	2
B	蜘蛛	巣	4
B	蜜	蜂	6
B	蝶	捕まえた	3
B	蝶々	捕まえた	4
B	蝶々	結び	3
B	血	つながって	3
B	血	どす	2
B	血	見て	17
B	血圧	低い	4
B	血圧	測って	2
B	血相	変え	3
B	行	かせ	72
B	行	きた	105
B	行	こう	294
B	行	しまった	71
B	行	なきゃいけない	21
B	行	なくてもいい	14
B	行	なくてもよい	8
B	行	なければならない	61
B	行い	明るみに出る	2
B	行き	たい	121
B	行き	たかった	20
B	行き	たがって	37
B	行き	たがらない	10
B	行き	たくない	90
B	行き	ましょう	57
B	行き	ませんか	48
B	行き	方	33
B	行く	こと	115
B	行く	つもり	123
B	行く	予定	58
B	行く	途中	69
B	行く	道	53
B	行く手	阻んだ	2
B	行け	命じた	4
B	行けば	いい	35
B	行った	こと	110
B	行った	ことがあります	74
B	行った	ことがある	67
B	行った	ことがない	48
B	行ったり来たり	ようになりました	2
B	行って	いい	54
B	行って	みたい	29
B	行儀	よく	20
B	行儀	作法	8
B	行政	指導	2
B	行政	改革	2
B	行為	正当化	4
B	行間	読む	5
B	街	並み	5
B	衝動	買い	6
B	衝突	事故	7
B	表して	記念碑	3
B	表せない	ほど	4
B	表彰	台	3
B	表情	浮かべた	4
B	表情	浮かべて	3
B	表現	できない	15
B	表示	機器	2
B	表計算	ソフト	3
B	表面	的	11
B	被害	もたらした	7
B	被害	与えた	7
B	被害	受けた	12
B	被害	最小限	2
B	被災	地	3
B	被災者	食料	3
B	被験者	無作為	2
B	裁判官	慈悲	3
B	裏口	全開	2
B	裏返し	着	6
B	裏道	通った	2
B	裸足	歩く	3
B	製造	業	3
B	製造	業者	4
B	複数	形	7
B	襟	首	3
B	襲	掛かった	2
B	西	昇る	4
B	西	海岸	6
B	要求	屈した	3
B	要求	屈して	5
B	要求	屈する	3
B	要求	応	5
B	要求	拒絶	4
B	要点	ずれて	2
B	要素	Ｃ	2
B	要領	得	4
B	要領	得て	5
B	覆われ	いた	25
B	覆われ	いる	24
B	見え	なくなった	29
B	見え	なくなって	7
B	見え	なくなる	11
B	見えて	きた	20
B	見かけ	によらず	3
B	見せて	いただけます	13
B	見せて	ください	56
B	見せて	くれた	43
B	見せて	下さい	26
B	見た	こと	113
B	見た	ことがあります	33
B	見た	ことがある	26
B	見た	ことがない	56
B	見た	ことがなかった	21
B	見つかって	ラッキー	2
B	見つけて	くれた	15
B	見つける	ことができた	11
B	見つめて	いた	22
B	見て	いた	85
B	見る	ことができます	13
B	見る	と	113
B	見下して	いけない	5
B	見付	かり	4
B	見分	けられ	11
B	見分け	つかない	14
B	見向き	しない	6
B	見当	つかない	22
B	見当	つかなかった	3
B	見慣れた	風景	2
B	見栄	張って	2
B	見渡す	限り	19
B	見知らぬ	人	59
B	見舞い	病院	6
B	見苦しい	魔女	3
B	見解	支持	3
B	見込	まれ	4
B	見送り	空港	11
B	見送り	駅	19
B	規制	緩和	3
B	規制	解除	2
B	規則	例外	6
B	規則	守	14
B	規則	従	8
B	規則	正しく	7
B	規律	文字通り	2
B	視力	低下して	2
B	視力	失った	9
B	視力	弱い	4
B	視力	矯正	2
B	視力	衰え	3
B	視界	消えた	2
B	視線	向けた	4
B	視覚	訴える	2
B	視野	広げる	2
B	覗き	込んだ	7
B	覚え	いない	38
B	覚え	います	44
B	覚まさない	ように	4
B	覚悟	できて	17
B	親	頼って	9
B	親しい	友人	7
B	親しい	間柄	6
B	親しみ	込めた	3
B	親切	にも	51
B	親知らず	はえ	2
B	観	客席	4
B	観光	ビザ	3
B	観光	名所	6
B	観光	地	8
B	観測	史上	2
B	角	右	11
B	角	左	11
B	角	曲がった	10
B	角	曲がって	5
B	角	曲がる	4
B	解き方	解らない	2
B	解く	ことができた	10
B	解放	される	8
B	解決	法	11
B	解決策	提案しました	2
B	解決策	求める	4
B	解答	見出した	2
B	解雇	された	34
B	触らない	で	21
B	言	い	153
B	言	いた	79
B	言	くれれば	13
B	言	せ	33
B	言	たい	49
B	言	たかった	23
B	言	れる	51
B	言	わず	44
B	言	争って	12
B	言いつけ	従う	2
B	言い掛かり	つけた	2
B	言い表せない	ほど	6
B	言う	こと	407
B	言う	と	63
B	言う	事	65
B	言うとおり	にし	4
B	言った	こと	248
B	言って	ください	57
B	言わない	で	73
B	言わない	までも	10
B	計画	ついて	54
B	計画	反対	24
B	計画	実行	56
B	計画	実行した	11
B	計画	断念した	6
B	計画	立てた	14
B	計画	立てて	19
B	計画	立てる	17
B	計画	賛成	30
B	計画	賛成した	9
B	計画	賛成して	8
B	計画どおり	運んだ	2
B	計算	ドリル	2
B	記事	一つ書き	2
B	記入して	ください	12
B	記念碑	建て	4
B	記憶	力	33
B	記録	更新	3
B	記録	更新した	2
B	記録	破った	4
B	訪ねて	きた	31
B	訪ねて	きました	7
B	訪ねる	つもり	10
B	訪れ	ともに	4
B	訪れた	ことがある	10
B	訪れる	つもり	13
B	訪れる	価値	10
B	設備	投資	4
B	設立	された	14
B	許	としなかった	2
B	許し	くれた	13
B	許す	わけにはいきません	2
B	許可	された	15
B	許可	なし	9
B	訴訟	起こした	5
B	診て	もらい	16
B	診て	もらった	20
B	診て	ら	6
B	診察	券	3
B	診断	されました	4
B	証拠	隠滅	2
B	証明	要しない	2
B	評	すれば	8
B	評	議会	2
B	評価して	しすぎる	3
B	評判	落とします	2
B	試し	みた	13
B	試して	み	9
B	試して	みたく	2
B	試合	中止	27
B	試合	勝った	12
B	試合	勝つ	26
B	試合	勝てる	7
B	試合	延期	14
B	試合	引き分け	4
B	試合	負け	10
B	試合	負けた	9
B	試着	室	5
B	試験	カンニング	13
B	試験	受	6
B	試験	受かった	13
B	試験	受かる	21
B	試験	受ける	15
B	試験	合格	96
B	試験	合格した	51
B	試験	合格して	8
B	試験	合格しました	4
B	試験	失敗した	16
B	試験	落ちた	18
B	詩	暗唱	3
B	詩	暗記	14
B	詩	暗記した	8
B	詩	書く	11
B	詩	短歌	2
B	詩人	なれる	6
B	詰め	込	5
B	話	されて	44
B	話	したい	27
B	話	したくない	35
B	話	して	101
B	話	する	74
B	話	たい	56
B	話	てる	60
B	話	合	21
B	話	続けた	21
B	話	聞いた	36
B	話	聞いて	63
B	話しかけて	こない	5
B	話しかけない	誓った	5
B	話して	ください	39
B	話して	くれた	24
B	話して	下さい	21
B	話し相手	欲しいだけ	2
B	話す	こと	74
B	話す	ことができる	30
B	話せる	ようになる	13
B	話題	移ろう	2
B	詳しく	説明した	13
B	詳しく	説明して	8
B	詳細	分析した	2
B	誇り	思う	17
B	誇り	思って	33
B	誇張	癖	2
B	誕生	パーティー	12
B	誕生	祝い	2
B	誕生日	プレゼント	21
B	誕生日	祝った	5
B	誕生日	祝って	4
B	誘惑	かかりやすい	2
B	誘惑	勝てなかった	2
B	誘惑	負け	9
B	誘惑	負けない	3
B	語	話す	20
B	語	話せます	11
B	語	話せる	14
B	語	順	7
B	語彙	増やす	3
B	誤り	指摘した	5
B	誤り	犯した	9
B	誤字	だらけ	2
B	誤解	招きやすい	3
B	誤解	招く	4
B	説	伏せ	2
B	説	伏せた	4
B	説	伏せて	5
B	説明して	もらえます	7
B	読み	終えた	27
B	読み	終えました	10
B	読み	終わった	20
B	読む	価値	26
B	読んだ	ことがあります	13
B	読んで	聞かせた	5
B	読者	伝わる	2
B	誰	いない	57
B	誰	いなかった	36
B	誰	ですか	132
B	誰にでも	弱点	4
B	誰にでも	愛想がいい	2
B	誰にも	ひけ	4
B	誰にも	わからない	16
B	誰にも	分からない	14
B	誰にも	劣らず	8
B	誰にも	劣らない	12
B	誰にも	言わない	22
B	誰にも	負けない	11
B	誰の目にも	明らか	6
B	課税	所得	2
B	調べ	みます	5
B	調べて	み	13
B	調和した	住	2
B	調子	どう	20
B	調査官	その場	2
B	論文	提出	6
B	論理	ついていけない	2
B	論理	学	4
B	論理的	思考	5
B	謎	めいた	3
B	謎	解く	7
B	謙虚	身につけた	2
B	講演	者	20
B	謹んで	哀悼の意	2
B	警備	員	15
B	警報	解除	3
B	警報	鳴り	4
B	警官隊	デモ隊	2
B	警察	容疑者	7
B	警察	引き渡す	3
B	警察	通報	6
